Saldo_Atual;Limite_Credito;Score_Credito;Renda_Mensal;Anos_Conta;Tipo_Conta_Corrente;Tipo_Conta_Poupança;Tipo_Conta_Salário;Status_Conta_Ativa;Status_Conta_Em_Atraso;Status_Conta_Encerrada;Status_Conta_Inativa;Agencia;CPF_Cliente;ContaID;Data_Abertura;Data_Ultimo_Movimento;Nome_Cliente
0.20527741804359528;-0.23699289189471184;0.17071352794422595;-1.473820674263533;-1.6621228229422846;0.0;0.0;1.0;0.0;1.0;0.0;0.0;97903-C;4142.0;Augusto Moraes;;2024-12-15;2025-01-09
0.6337023475278857;-0.5250326073583511;-0.48667406281052233;-1.1968763625996761;-0.42308537133685004;1.0;0.0;0.0;0.0;0.0;1.0;0.0;;5385.0;Benicio Pinto;;2021-05-19;2022-12-10
0.47568597668646817;-0.8123341380053232;-0.5473559942648067;-0.41910405476907536;-0.324417764164595;0.0;1.0;0.0;1.0;0.0;0.0;0.0;28101-Z;2048.0;Sra. Melissa Casa Grande;;2021-02-04;2021-02-24
-1.4607987159987517;0.7991233167797225;0.32916079340819093;0.1465355830222401;0.8766706077592032;0.0;1.0;0.0;1.0;0.0;0.0;0.0;68763-C;7950.0;Ana Julia da Rocha;;2017-08-18;2021-04-08
0.08846636513516709;-0.7885645869086313;-0.2810297395487805;-1.3454948595311826;-0.13467236575641187;1.0;0.0;0.0;0.0;0.0;1.0;0.0;46120-X;7046.0;Pedro Henrique Ribeiro;;2020-07-19;2024-06-27
-1.1108827524472784;-1.4092303807626239;-1.599176139472404;-0.6014172598886769;1.7210376306756172;0.0;1.0;0.0;0.0;0.0;0.0;1.0;59628-X;4425.0;Antônio Sales;;2015-03-12;2024-10-06
0.9503071575310215;0.31014969421920285;0.10666037807581459;1.5758962367407183;0.31407550147894087;1.0;0.0;0.0;0.0;0.0;0.0;1.0;25353-J;1256.0;Augusto Machado;;2019-04-03;2020-03-07
-1.4565179798467358;-0.4758694985682989;0.32916079340819093;-1.6234397322337837;1.2770333984004694;0.0;1.0;0.0;0.0;1.0;0.0;0.0;11545-O;9037.0;Luiza Sales;;2016-06-22;2017-05-24
0.21264051128635836;-0.920109121238771;-0.8069398121525792;0.6677008833212573;-0.8983975943493484;0.0;0.0;1.0;0.0;0.0;0.0;1.0;19303-T;7311.0;Cecilia da Cunha;;2022-10-02;2023-04-17
0.9348632050603772;-1.4530785588726707;-1.6025473578865308;-1.0533670770100918;-0.31208431326806296;1.0;0.0;0.0;1.0;0.0;0.0;0.0;13067-J;2898.0;Paulo Câmara;;2021-01-22;2024-11-08
0.8155279874134245;-1.0008665401821901;-1.1036070325957477;0.11820923663378675;-1.281683299133878;0.0;0.0;1.0;0.0;0.0;0.0;1.0;10421-Y;1266.0;Caleb Pastor;;2023-11-10;2024-02-05
-1.4377753313284942;-1.1563282625723552;-1.053038756383844;3.1536548520674117;-1.092886627717736;0.0;0.0;1.0;0.0;0.0;1.0;0.0;74516-R;5426.0;Hellena Campos;;2023-04-25;2023-11-21
1.4003691363294284;-0.3782814658048619;0.561774863982948;-0.22860444115065992;1.5218049623470251;1.0;0.0;0.0;0.0;1.0;0.0;0.0;79431-A;7174.0;Ana Sophia Vargas;;2015-10-08;2021-10-31
-0.05124255800499601;-0.6285261186551279;-1.0024704801719402;1.1817266743215187;0.6945150252873474;0.0;1.0;0.0;0.0;0.0;0.0;1.0;46510-L;9164.0;Luiz Miguel Brito;;2018-02-26;2021-11-25
1.168948263630376;0.49543408320273324;1.22590489156595;-1.1687937206151706;0.6831303013828567;0.0;1.0;0.0;0.0;1.0;0.0;0.0;50105-Y;9293.0;Alexandre Porto;;2018-03-10;2020-01-08
-0.13180012140676092;0.22186279014577567;1.3270414439897575;1.5918897673068495;1.356726465731906;1.0;0.0;0.0;1.0;0.0;0.0;0.0;25388-E;5284.0;Ana Carolina Leão;;2016-03-30;
1.0650178934531207;-0.19742618572133638;1.1213971207280158;0.3738997783082704;-0.6953700180525927;0.0;0.0;1.0;0.0;1.0;0.0;0.0;75421-K;8092.0;Guilherme Azevedo;;2022-03-02;2022-03-22
-1.4025038819262496;1.1757452102434558;1.4214355595853112;-1.5645439292036378;-1.6735075468467757;0.0;0.0;1.0;0.0;0.0;1.0;0.0;89866-K;7682.0;Luiz Gustavo Pereira;;2024-12-27;2025-01-14
